sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,short_description,price,meta_title,meta_keywords,meta_description,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
Il18,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece",,,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00580.jpg,,,,,,"Block after Info Column",,,,"Use config",,,"Use config",Mexico,"complete_your_look=57,mgs_brand=iLora,mobile_sizechart=no_selection,sizechart=no_selection,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/8/9/89.jpg,/i/l/ilora_swimsuits00580.jpg,/i/l/ilora_swimsuits00583.jpg",",,",,,,,,,,,,"sku=Il18-Copper-M,color=Copper,size=M|sku=Il18-Copper-S,color=Copper,size=S|sku=Il18-Copper-XS,color=Copper,size=XS|sku=Il18-Copper-L,color=Copper,size=L|sku=Il18-Animal Print-S,color=Animal Print,size=S|sku=Il18-Animal Print-XS,color=Animal Print,size=XS|sku=Il18-Animal Print-L,color=Animal Print,size=L|sku=Il18-Animal Print-M,color=Animal Print,size=M","color=Color,size=Size"
Il19-Copper-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit-Copper-XS",,150.000000,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00538_1_1.jpg,,/i/l/ilora_swimsuits00538_1_1.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00538_1_1.jpg,/i/l/ilora_swimsuits00540_1_1.jpg",",",,,,,,,,,,,
Il19-Copper-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit-Copper-S",,150.000000,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00538_1_2.jpg,,/i/l/ilora_swimsuits00538_1_2.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00538_1_2.jpg,/i/l/ilora_swimsuits00540_1_2.jpg",",",,,,,,,,,,,
Il19-Copper-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit-Copper-M",,150.000000,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00538_1_3.jpg,,/i/l/ilora_swimsuits00538_1_3.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00538_1_3.jpg,/i/l/ilora_swimsuits00540_1_3.jpg",",",,,,,,,,,,,
Il19-Copper-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit-Copper-L",,150.000000,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00538_1_4.jpg,,/i/l/ilora_swimsuits00538_1_4.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00538_1_4.jpg,/i/l/ilora_swimsuits00540_1_4.jpg",",",,,,,,,,,,,
Il19-emerald-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit",,150.000000,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00518_1.jpg,,/i/l/ilora_swimsuits00518_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Mexico,"mgs_brand=iLora,preorder=No,size=XS,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00518_1.jpg,/i/l/ilora_swimsuits00521_1.jpg",",",,,,,,,,,,,
Il19-emerald-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit-emerald-S",,150.000000,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00518_2.jpg,,/i/l/ilora_swimsuits00518_2.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00518_2.jpg,/i/l/ilora_swimsuits00521_2.jpg",",",,,,,,,,,,,
Il19-emerald-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit-emerald-M",,150.000000,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00518_3.jpg,,/i/l/ilora_swimsuits00518_3.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00518_3.jpg,/i/l/ilora_swimsuits00521_3.jpg",",",,,,,,,,,,,
Il19-emerald-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit-emerald-L",,150.000000,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00518_4.jpg,,/i/l/ilora_swimsuits00518_4.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00518_4.jpg,/i/l/ilora_swimsuits00521_4.jpg",",",,,,,,,,,,,
Il19,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"V Cut One Piece Swimsuit",,,"V Cut One Piece Swimsuit","V Cut One Piece Swimsuit","V Cut One Piece Swimsuit Product Details: V Cut One Piece Swimsuit Piece Swimsuit with an included belt Material: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum te",/i/l/ilora_swimsuits00538.jpg,,,,,,"Block after Info Column",,,,"Use config",,,"Use config",Mexico,"complete_your_look=57,mgs_brand=iLora,mobile_sizechart=no_selection,sizechart=no_selection,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/5/5/55.jpg,/i/l/ilora_swimsuits00538.jpg,/i/l/ilora_swimsuits00540.jpg",",,",,,,,,,,,,"sku=Il19-Copper-S,color=Copper,size=S|sku=Il19-Copper-XS,color=Copper,size=XS|sku=Il19-Copper-L,color=Copper,size=L|sku=Il19-Copper-M,color=Copper,size=M|sku=Il19-emerald-M,color=emerald,size=M|sku=Il19-emerald-S,color=emerald,size=S|sku=Il19-emerald-XS,color=emerald,size=XS|sku=Il19-emerald-L,color=emerald,size=L","color=Color,size=Size"
Il22-Copper-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve-Copper-XS",,210.000000,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_3_1_1.png,,/v/i/virginia_3_1_1.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_3_1_1.png,/v/i/virginia_4_1_1.png",",",,,,,,,,,,,
Il22-Copper-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve",,210.000000,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_3_1_2.png,,/v/i/virginia_3_1_2.png,,,,"Block after Info Column",,,,No,,,"Use config",Mexico,"mgs_brand=iLora,preorder=No,size=S,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_3_1_2.png,/v/i/virginia_4_1_2.png",",",,,,,,,,,,,
Il22-Copper-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve-Copper-M",,210.000000,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_3_1_3.png,,/v/i/virginia_3_1_3.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_3_1_3.png,/v/i/virginia_4_1_3.png",",",,,,,,,,,,,
Il22-Copper-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve-Copper-L",,210.000000,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_3_1_4.png,,/v/i/virginia_3_1_4.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_3_1_4.png,/v/i/virginia_4_1_4.png",",",,,,,,,,,,,
Il22-Salmon-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve-Salmon-XS",,210.000000,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_1_1_1.png,,/v/i/virginia_1_1_1.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_1_1_1.png,/v/i/virginia_2_1_1.png",",",,,,,,,,,,,
Il22-Salmon-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve-Salmon-S",,210.000000,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_1_1_2.png,,/v/i/virginia_1_1_2.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_1_1_2.png,/v/i/virginia_2_1_2.png",",",,,,,,,,,,,
Il22-Salmon-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve-Salmon-M",,210.000000,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_1_1_3.png,,/v/i/virginia_1_1_3.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_1_1_3.png,/v/i/virginia_2_1_3.png",",",,,,,,,,,,,
Il22-Salmon-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve-Salmon-L",,210.000000,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_1_1_4.png,,/v/i/virginia_1_1_4.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_1_1_4.png,/v/i/virginia_2_1_4.png",",",,,,,,,,,,,
Il22,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"One piece swimsuit with sleeve",,,"One piece swimsuit with sleeve","One piece swimsuit with sleeve","One piece swimsuit with sleeve Product Details: One-piece swimsuit with sleeveMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with redu",/v/i/virginia_1.png,,,,,,"Block after Info Column",,,,"Use config",,,"Use config",Mexico,"complete_your_look=57,mgs_brand=iLora,mobile_sizechart=no_selection,sizechart=no_selection,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/i/virginia_2.png,/v/i/virginia_1.png,/1/0/106_1.jpg",",,",,,,,,,,,,"sku=Il22-Copper-S,color=Copper,size=S|sku=Il22-Copper-XS,color=Copper,size=XS|sku=Il22-Copper-L,color=Copper,size=L|sku=Il22-Copper-M,color=Copper,size=M|sku=Il22-Salmon-M,color=Salmon,size=M|sku=Il22-Salmon-S,color=Salmon,size=S|sku=Il22-Salmon-XS,color=Salmon,size=XS|sku=Il22-Salmon-L,color=Salmon,size=L","color=Color,size=Size"
Il26-Copper-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless  Swimsuit-Copper-XS",,150.000000,"Backless  Swimsuit","Backless  Swimsuit","Backless  Swimsuit Product Details: One-piece swimsuit backlessMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with reduced centrifugat",/e/l/elsa_3_1.png,,/e/l/elsa_3_1.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/e/l/elsa_3_1.png,,,,,,,,,,,,
Il26-Copper-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless  Swimsuit-Copper-S",,150.000000,"Backless  Swimsuit","Backless  Swimsuit","Backless  Swimsuit Product Details: One-piece swimsuit backlessMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Wash at a maximum temperature of 30C with reduced centrifugat",/e/l/elsa_3_2.png,,/e/l/elsa_3_2.png,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/e/l/elsa_3_2.png,,,,,,,,,,,,
